wrinvstg_no,fire_type_nm,buld_srtfrm,buld_strctr,buld_srtrf,buld_strct_dong_cnt,ground_nof,bstory_cnt,totar,bottom_area,buld_sttus_nm,dth_cnt,injpsn_cnt,dth_hnl_dmge_cnt,prprty_dmge_amt,fire_ocrn_yr,season_se_nm,qtr_se,fire_ocrn_ymd,fire_ocrn_tm,fire_ocrn_mnth,fire_ocrn_day,fire_ocrn_hour,fire_ocrn_min,daywk,frstt_nm,ward_nm,lfdau_nm,dsp_reqre_time,fire_supesn_time,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,gis_x_axis,gis_y_axis,longitude,la,spt_frstt_dist,spt_safe_cnter_dist,spt_lfdau_dist,ign_htsrc_nm,ign_htsrc_sclas_nm,ign_fctr_lclas_nm,ign_fctr_sclas_nm,frst_igobj_lclas_nm,frst_igobj_sclas_nm,ign_mhrls_lclas_nm,ign_mhrls_sclas_nm,cmbs_expobj_lclas_nm,cmbs_expobj_sclas_nm,fclty_place_lclas_nm,fclty_place_mclas_nm,fclty_place_sclas_nm,ign_floor_nm,soot_area,fio_join_trgt_yn,frmng_trgt_yn,mub_yn,emrg_crg_oper_yn,vhcle_place,vhcle_ign_bhf,fld_fire_se,fld_fire_ign_bhf,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,time_unit
230125175738742,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,12,3,6889.780000,12613.200000,사용중,0,0,0,173,2023,겨울,1,20230125,145500,01,25,14,55,수요일,중랑소방서,신내119안전센터,,000400,001300,서울특별시,중랑구,신내동,도시,동,208245.550900,557279.144400,,,0.40,0.40,0.00,미상,미상,미상,미상,종이/목재/건초등,종이,,,,,주거,공동주택,아파트,9,2.000000,N,Y,N,N,,,,,-8.1,,3.0,290,29,,2000
230125171615808,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,143.550000,47.850000,사용중,0,0,0,465,2023,겨울,1,20230125,151300,01,25,15,13,수요일,영등포소방서,영등포119안전센터,,000343,000832,서울특별시,영등포구,신길동,도시,동,191380.880000,545201.290000,,,2.90,2.90,0.00,불꽃/ 불티,기타(불꽃/불티),부주의,불씨/불꽃/화원방치,미상,미상,,,쓰레기류,기타 쓰레기,주거,단독주택,단독주택,-1,15.000000,N,N,N,N,,,,,-6.1,,3.0,230,28,,2000
230125172251662,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,15,3,45788.420000,71.590000,사용중,0,0,0,270,2023,겨울,1,20230125,161800,01,25,16,18,수요일,강서소방서,등촌119안전센터,,000205,000024,서울특별시,강서구,가양동,도시,동,187713.360000,551073.640000,,,0.30,0.30,0.00,미상,미상,미상,미상,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,일반회사,12,2.000000,N,Y,N,N,,,,,-5.6,,1.0,180,30,,2000
230125172303484,기타(쓰레기 화재등),,,,,,,,,,0,0,0,4,2023,겨울,1,20230125,162300,01,25,16,23,수요일,영등포소방서,당산119안전센터,,000457,001403,서울특별시,영등포구,양화동,도시,동,190003.380000,550207.980000,,,3.00,1.50,0.00,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,미상,미상,,,기타,야외,기타야외,,,N,N,N,N,,,,,-5.6,,1.0,180,30,,2000
230125182016328,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,471.290000,92.050000,사용중,0,0,0,4,2023,겨울,1,20230125,170500,01,25,17,05,수요일,중랑소방서,망우119안전센터,,000355,000700,서울특별시,중랑구,망우동,도시,동,208921.740000,555583.310000,,,2.10,2.10,0.00,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전기/ 전자기기 케이스,,,,,산업시설,작업장,기타 작업장,2,0.000000,N,Y,N,N,,,,,-5.8,,1.0,270,34,,2000
230125203210618,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,0,7236.310000,2158.610000,사용중,0,0,0,16,2023,겨울,1,20230125,175500,01,25,17,55,수요일,서대문소방서,홍은119안전센터,,000223,000945,서울특별시,서대문구,홍은동,도시,동,194237.156300,554829.308600,,,2.30,2.10,0.00,미상,미상,미상,미상,전기/전자,전기/ 전자기기 케이스,,,,,교육시설,학교,중학교,1,1.000000,N,N,N,N,,,,,-5.8,,1.0,270,34,,2000
230125222706187,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,28,4,93696.000000,5366.000000,사용중,0,0,0,1727,2023,겨울,1,20230125,180400,01,25,18,04,수요일,용산소방서,한강로119안전센터,,000203,002528,서울특별시,용산구,한강로2가,도시,동,197324.185300,548120.068900,,,0.80,3.00,0.00,작동기기,기기 전도/복사열/기기발열,부주의,기타(부주의),침구/직물류,의류,조명/ 간판,할로겐등,침구/직물류,의류,판매/업무시설,일반업무,오피스텔,12,20.000000,N,Y,N,N,,,,,-7.5,,2.0,290,38,,2000
230125203135586,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,,566.200000,171.100000,사용중,0,0,0,449,2023,겨울,1,20230125,183600,01,25,18,36,수요일,광진소방서,중곡119안전센터,,000211,000445,서울특별시,광진구,중곡동,도시,동,207728.150000,550763.470000,,,1.80,1.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,주거,공동주택,다세대주택,1,3.000000,N,N,N,N,,,,,-7.5,,2.0,290,38,,2000
230125230550218,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,15,1,14296.540000,914.940000,사용중,0,0,0,23,2023,겨울,1,20230125,193100,01,25,19,31,수요일,노원소방서,수락119안전센터,,000408,000400,서울특별시,노원구,상계동,도시,동,205072.375000,562491.860000,,,3.50,2.20,0.00,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,기타(전기적요인),전기/전자,전기/ 전자기기 케이스,주방기기,전자레인지,,,주거,공동주택,아파트,11,0.000000,N,Y,N,N,,,,,-8.2,,2.0,200,40,,2000
230125223113911,건축/구조물,양식(옥),벽돌조,슬라브가,1,3,0,124.200000,0.000000,사용중,0,0,0,2095,2023,겨울,1,20230125,194600,01,25,19,46,수요일,종로소방서,숭인119안전센터,,000223,002153,서울특별시,종로구,숭인동,도시,동,201580.000000,552816.360000,,,3.20,0.80,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,방화,방화,침구/직물류,이불(베개/시트),,,,,주거,단독주택,단독주택,3,0.000000,N,N,N,N,,,,,-8.2,,2.0,200,40,,2000
230126003448285,자동차/철도차량,,,,,,,,,,0,1,1,15,2023,겨울,1,20230125,210500,01,25,21,05,수요일,서초소방서,서초119안전센터,,000150,001307,서울특별시,서초구,서초동,도시,동,202335.662700,543239.957000,,,5.90,0.10,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,침구/직물류,카펫,,,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,주차장,앞좌석,,,-8.3,,2.0,140,43,,2000
230125232744454,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,129.200000,40.800000,사용중,0,0,0,232,2023,겨울,1,20230125,214000,01,25,21,40,수요일,마포소방서,신수119안전센터,,000457,000218,서울특별시,마포구,대흥동,도시,동,195247.460000,550674.930000,,,1.80,1.80,0.00,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,계절용 기기,열선,,,주거,단독주택,다가구주택,2,0.000000,N,N,N,N,,,,,-8.3,,2.0,140,43,,2000
230126004958143,건축/구조물,조립식,목조,샌드위치패널,1,1,0,45.000000,45.000000,사용중,0,0,0,397,2023,겨울,1,20230125,223900,01,25,22,39,수요일,송파소방서,방이119안전센터,,000415,001940,서울특별시,송파구,방이동,도시,동,210454.617400,547222.067700,,,4.80,2.40,0.00,미상,미상,미상,미상,종이/목재/건초등,목재/ 합판,,,,,기타서비스,기타건축물,공중화장실,1,0.000000,N,N,N,N,,,,,-7.9,,3.0,140,50,,2000
230126013104936,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,276.550000,74.740000,사용중,0,0,0,0,2023,겨울,1,20230126,003900,01,26,00,39,목요일,서대문소방서,북아현119안전센터,,000458,000725,서울특별시,서대문구,천연동,도시,동,196520.630000,552160.720000,,,4.90,1.40,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,-1,0.000000,N,N,N,N,,,,,-8.7,0.00,2.0,20,52,,2000
230127104730512,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,8,3,14675.380000,1465.880000,사용중,0,0,0,1940,2023,겨울,1,20230126,033100,01,26,03,31,목요일,영등포소방서,당산119안전센터,,000544,000000,서울특별시,영등포구,양평동3가,도시,동,190285.390000,547314.770000,,,2.50,2.00,0.00,작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,전기설비,제어반,,,집합시설,종교시설,교회,-3,0.000000,N,N,N,N,,,,,-8.7,0.00,3.0,50,64,,2000
230126071251635,건축/구조물,조립식,컨테이너조,컨테이너,1,2,0,48.000000,24.000000,사용중,0,0,0,6967,2023,겨울,1,20230126,053100,01,26,05,31,목요일,구로소방서,고척119안전센터,,000405,001700,서울특별시,구로구,개봉동,도시,동,186425.040000,544335.090000,,,2.00,1.20,3.00,작동기기,전기적 아크(단락),전기적 요인,압착/손상에 의한 단락,전기/전자,전기/ 전자기기 내부배선,,,,,기타서비스,기타건축물,기타 건축물,1,0.000000,Y,N,N,N,,,,,-8.9,,4.0,50,81,0.6,561
230126082900334,건축/구조물,양식(옥),벽돌조,스레트가,1,1,,46.180000,46.180000,사용중,0,0,0,471,2023,겨울,1,20230126,072200,01,26,07,22,목요일,영등포소방서,영등포119안전센터,,000422,000346,서울특별시,영등포구,문래동3가,도시,동,190711.210000,546188.850000,,,1.20,1.20,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,산업시설,공장시설,금속기계 및 기구공업,1,0.000000,N,N,N,N,,,,,-8.8,,3.0,50,87,2.0,628
230126100241698,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,2,585.650000,67.160000,사용중,0,0,0,972,2023,겨울,1,20230126,072500,01,26,07,25,목요일,동작소방서,동작119안전센터,,000437,002140,서울특별시,동작구,대방동,도시,동,193218.430000,545172.460000,,,1.70,1.70,0.00,미상,미상,미상,미상,미상,미상,,,,,주거,공동주택,다세대주택,2,2.000000,N,N,N,N,,,,,-8.8,,3.0,50,87,2.0,628
230126114439009,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,391.000000,114.000000,사용중,0,0,0,18,2023,겨울,1,20230126,095100,01,26,09,51,목요일,강북소방서,미아119안전센터,,000428,000000,서울특별시,강북구,수유동,도시,동,201973.730000,559325.890000,,,1.20,1.70,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,계절용 기기,열선,,,판매/업무시설,판매시설,상가빌딩,1,0.000000,N,N,N,N,,,,,-8.1,0.40,3.0,50,88,3.8,355
230126133310745,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,12,0,6656.160000,554.680000,사용중,0,0,0,475,2023,겨울,1,20230126,100000,01,26,10,00,목요일,영등포소방서,여의도119안전센터,,000249,001147,서울특별시,영등포구,여의도동,도시,동,194518.070600,546970.395900,,,3.40,0.80,0.00,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,계절용 기기,열선,기타,기타,주거,공동주택,아파트,6,10.000000,N,Y,N,N,,,,,-7.2,,3.0,50,85,4.3,518
230126122621712,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,2,0,38.000000,12.560000,사용중,0,0,0,4185,2023,겨울,1,20230126,100700,01,26,10,07,목요일,종로소방서,세종로119안전센터,,000215,010335,서울특별시,종로구,관철동,도시,동,198760.050000,552116.760000,,,1.40,1.40,0.00,불꽃/ 불티,모닥불/ 연탄/ 숯,부주의,불씨/불꽃/화원방치,미상,미상,,,간판/차양막등,차양막,생활서비스,음식점,한식,1,30.000000,N,N,N,N,,,,,-7.2,,3.0,50,85,4.3,518
230126122750808,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,14,1,19896.770000,1332.570000,사용중,0,0,0,314,2023,겨울,1,20230126,110800,01,26,11,08,목요일,강남소방서,삼성119안전센터,,000439,000802,서울특별시,강남구,대치동,도시,동,206034.783400,544162.490200,,,2.50,2.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,주거,공동주택,아파트,1,0.000000,N,Y,N,N,,,,,-6.2,,3.0,50,83,4.5,1165
230126120313398,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,205.000000,100.000000,사용중,0,0,0,50,2023,겨울,1,20230126,111900,01,26,11,19,목요일,은평소방서,진관119안전센터,,000239,000200,서울특별시,은평구,대조동,도시,동,193795.760000,556741.110000,,,2.50,2.50,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,판매/업무시설,일반업무,금융기관(농협 등),1,0.000000,N,N,N,N,,,,,-6.2,,3.0,50,83,4.5,1165
230126153504957,건축/구조물,양식(옥),블록조,슬라브가,,2,1,197.280000,64.800000,사용중,0,0,0,3232,2023,겨울,1,20230126,131400,01,26,13,14,목요일,마포소방서,신수119안전센터,,000452,001500,서울특별시,마포구,대흥동,도시,동,194968.360000,549678.980000,,,1.20,1.20,0.00,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,종이/목재/건초등,종이,,,,,주거,단독주택,다가구주택,1,10.000000,N,N,N,N,,,,,-4.7,,2.0,50,81,3.5,584
230126161203564,기타(쓰레기 화재등),,,,,,,,,,0,0,0,5,2023,겨울,1,20230126,145200,01,26,14,52,목요일,종로소방서,종로119안전센터,,000259,000000,서울특별시,종로구,종로4가,도시,동,199986.950000,552315.920000,,,1.70,1.00,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전기/ 전자기기 절연유,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,-4.0,,1.0,50,81,3.5,1212
230126191803106,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,605.760000,192.300000,사용중,0,0,0,4479,2023,겨울,1,20230126,163400,01,26,16,34,목요일,송파소방서,잠실119안전센터,,000437,002700,서울특별시,송파구,송파동,도시,동,210113.400000,545342.700000,,,3.00,2.00,0.00,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,전선피복,,,,,집합시설,종교시설,교회,-1,150.000000,N,N,N,N,,,,,-3.5,,2.0,70,80,2.9,2000
230126181802904,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,9,1,2231.980000,168.510000,사용중,0,0,0,334,2023,겨울,1,20230126,172400,01,26,17,24,목요일,광진소방서,능동119안전센터,,000316,001300,서울특별시,광진구,능동,도시,동,207140.550000,550722.790000,,,2.10,0.70,0.00,작동기기,기기 전도/복사열/기기발열,부주의,기타(부주의),식품,튀김유,,,,,생활서비스,음식점,일반주점,1,0.000000,N,N,N,N,,,,,-3.5,,1.0,50,79,2.5,1972
230127082041012,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,1089.600000,10.000000,사용중,0,0,0,50,2023,겨울,1,20230126,180100,01,26,18,01,목요일,동대문소방서,장안119안전센터,,000449,000256,서울특별시,동대문구,장안동,도시,동,206021.000000,553064.890000,,,2.00,2.00,0.00,불꽃/ 불티,기타(불꽃/불티),부주의,기기(전기/ 기계 등) 사용.설치부주의,합성수지,기타(합성수지),,,,,산업시설,공장시설,방직공업,1,0.000000,N,Y,N,N,,,,,-3.8,,2.0,360,80,2.5,1971
230127000217978,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,16,7,33774.620000,1468.880000,사용중,0,0,0,427,2023,겨울,1,20230126,213300,01,26,21,33,목요일,서초소방서,서초119안전센터,,000159,001911,서울특별시,서초구,서초동,도시,동,202625.560000,543393.420000,,,5.40,0.50,0.00,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,판매/업무시설,일반업무,오피스텔,3,5.000000,N,Y,N,N,,,,,-3.9,,2.0,270,84,2.1,1489
230127064150002,건축/구조물,양식(옥),벽돌조,슬라브가,1,3,1,131.920000,34.420000,사용중,0,0,0,13,2023,겨울,1,20230127,024300,01,27,02,43,금요일,서대문소방서,북아현119안전센터,,000527,000828,서울특별시,서대문구,옥천동,도시,동,196493.330000,552273.960000,,,4.80,1.40,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,1,0.000000,N,N,N,N,,,,,-6.7,,2.0,290,79,1.5,1231
230127060621312,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,906.190000,683.940000,사용중,0,0,0,1056,2023,겨울,1,20230127,042400,01,27,04,24,금요일,서초소방서,서초119안전센터,,000455,002000,서울특별시,서초구,서초동,도시,동,201342.720000,543640.050000,,,3.60,2.00,0.00,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,전기설비,적산전력계,,,생활서비스,음식점,중식(휴게),1,10.000000,N,Y,N,N,,,,,-7.3,,2.0,290,79,1.4,1173
230127074932009,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,423.300000,84.660000,사용중,0,0,0,799,2023,겨울,1,20230127,051500,01,27,05,15,금요일,중랑소방서,중화119안전센터,,000422,002459,서울특별시,중랑구,상봉동,도시,동,207989.800000,555137.240000,,,2.70,1.50,0.00,작동기기,전기적 아크(단락),전기적 요인,미확인단락,쓰레기류,재활용,,,,,판매/업무시설,숙박시설,모텔,-1,5.000000,N,N,N,N,,,,,-7.5,,2.0,290,78,1.4,1223
230127110935826,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3,2,913.880000,204.470000,사용중,0,0,0,5,2023,겨울,1,20230127,102200,01,27,10,22,금요일,종로소방서,세종로119안전센터,,000306,000200,서울특별시,종로구,관훈동,도시,동,198653.370000,552682.020000,,,0.80,0.80,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전기/ 전자기기 내부배선,배선/배선기구,기타(배선/배선기구),,,집합시설,전시장,미술관,-2,0.000000,N,N,N,N,,,,,-7.6,,5.0,270,52,0.7,2000
230127142458434,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,4,1,466.290000,112.020000,사용중,0,0,0,445,2023,겨울,1,20230127,120300,01,27,12,03,금요일,구로소방서,고일119안전센터,,000352,000030,서울특별시,구로구,고척동,도시,동,187511.610000,544715.740000,,,1.10,1.10,0.00,작동기기,기기 전도/복사열/기기발열,부주의,기타(부주의),침구/직물류,기타(침구/직물류),,,,,생활서비스,일상서비스,기타 일상서비스,-1,0.000000,N,N,N,N,,,,,-6.4,,6.0,290,44,0.5,2000
230127142334360,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,139.320000,64.710000,사용중,0,0,0,4,2023,겨울,1,20230127,131400,01,27,13,14,금요일,강북소방서,우이119안전센터,,000335,000009,서울특별시,강북구,수유동,도시,동,201796.970000,560462.390000,,,2.90,2.40,0.00,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,종이/목재/건초등,종이,,,,,주거,단독주택,단독주택,1,0.000000,N,N,N,N,,,,,-5.0,,6.0,290,39,0.1,2000
230127163111043,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,14,1,11260.460000,100.310000,사용중,0,0,0,6,2023,겨울,1,20230127,153400,01,27,15,34,금요일,송파소방서,방이119안전센터,,000338,000424,서울특별시,송파구,방이동,도시,동,211723.460000,546487.310000,,,3.40,1.00,0.00,작동기기,불꽃/ 스파크/ 정전기,부주의,음식물 조리중,기타,기타,,,,,주거,공동주택,아파트,2,0.000000,N,Y,N,N,,,,,-4.2,,5.0,290,38,,2000
230127170854281,건축/구조물,양식(옥),철근콘크리트조,슬라브가,101,21,1,13623.030000,865.820000,사용중,0,0,0,100,2023,겨울,1,20230127,161700,01,27,16,17,금요일,성동소방서,왕십리119안전센터,,000500,001800,서울특별시,성동구,하왕십리동,도시,동,202365.778000,551494.518100,,,2.50,1.00,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,주거,공동주택,아파트,1,5.000000,N,N,N,N,,,,,-4.4,,6.0,270,39,,2000
